ID,folder_name,video_name,thumbnailname,video_path,text_file_path,image_path,duration,practiceType,createdDate,createdBy,modifiedDate,modifiedBy,isNew,sas_video_path,sas_image_path,sas_text_path,GuidId,notification_msg,health_benefit,safety_cue,IsDeleted
30,High Knee March,High_Knee_March.mp4,High_Knee_March_Thumbnail.png,exercise-videos/High_Knee_March/High_Knee_March.mp4,exercise-videos/High_Knee_March/High_Knee_March.txt,exercise-videos/High_Knee_March/High_Knee_March_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:55:20,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/High_Knee_March/High_Knee_March.mp4?se=2036-01-25T12%3A25%3A19Z&sp=r&sv=2026-02-06&sr=b&sig=kGuYgEcfjQpo3/D%2BtAZjjZypSy8hoFBrOHj83hpJbYg%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/High_Knee_March/High_Knee_March_Thumbnail.png?se=2036-01-25T12%3A25%3A19Z&sp=r&sv=2026-02-06&sr=b&sig=%2BmC1KBY8ym//MP3otv261YmhkHrRAuMZnU9TG01ESqc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/High_Knee_March/High_Knee_March.txt?se=2036-01-25T12%3A35%3A20Z&sp=r&sv=2026-02-06&sr=b&sig=OyNlNJfbAHNtYh72lJdh/fBwOieiAeldrgYcDsvjrNI%3D,7fc9eb09-090c-f111-90e2-0ee5bce07997,High Knee March: Improve hip flexor strength and single-leg balance—tap to begin.,Raises heart rate modestly and improves leg drive and coordination,Land softly and keep core tall while driving knees to hip height,FALSE
31,Good Morning,Good_Morning.mp4,Good_Morning_Thumbnail.png,exercise-videos/Good_Morning/Good_Morning.mp4,exercise-videos/Good_Morning/Good_Morning.txt,exercise-videos/Good_Morning/Good_Morning_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:55:26,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Good_Morning/Good_Morning.mp4?se=2036-01-25T12%3A25%3A25Z&sp=r&sv=2026-02-06&sr=b&sig=qe8s/W6gewkS6A3CXqRYm87opLWtKhbgSvB0Nogll10%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Good_Morning/Good_Morning_Thumbnail.png?se=2036-01-25T12%3A25%3A25Z&sp=r&sv=2026-02-06&sr=b&sig=mYnRKvDxikdhGVRSIHconApsaqGXcvSgbUbnuISjKLY%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Good_Morning/Good_Morning.txt?se=2036-01-25T12%3A35%3A20Z&sp=r&sv=2026-02-06&sr=b&sig=/%2B78RvvaXt2%2BO8Pm0tWrMDDpGcimidMC2lcpQAmsodU%3D,80c9eb09-090c-f111-90e2-0ee5bce07997,Good Mornings (Bodyweight): Reinforce hip hinge pattern and posterior chain activation—tap to begin.,Strengthens posterior chain and improves hip hinge mechanics,Hinge at the hips with a neutral spine and chest lifted,FALSE
32,Hamstring Sweeps,Hamstring_Sweeps.mp4,Hamstring_Sweeps_Thumbnail.png,exercise-videos/Hamstring_Sweeps/Hamstring_Sweeps.mp4,exercise-videos/Hamstring_Sweeps/Hamstring_Sweeps.txt,exercise-videos/Hamstring_Sweeps/Hamstring_Sweeps_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:55:36,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Hamstring_Sweeps/Hamstring_Sweeps.mp4?se=2036-01-25T12%3A25%3A36Z&sp=r&sv=2026-02-06&sr=b&sig=BjD%2Bo1Q36uy4uGCVWSEbNva0Wvw9rXbrQzPej63MASk%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Hamstring_Sweeps/Hamstring_Sweeps_Thumbnail.png?se=2036-01-25T12%3A25%3A36Z&sp=r&sv=2026-02-06&sr=b&sig=AswJR0BkzsK3DiKieCqu%2BCf/RgQN5AVRMQWvkkPXas0%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Hamstring_Sweeps/Hamstring_Sweeps.txt?se=2036-01-25T12%3A35%3A19Z&sp=r&sv=2026-02-06&sr=b&sig=%2BjPGNpMybOSWt5nJDc5b76g0qs2tWsInk7g33tb8abA%3D,81c9eb09-090c-f111-90e2-0ee5bce07997,Hamstring Sweeps: Dynamically stretch hamstrings to prepare for movement—tap to begin.,Improves overall mobility and functional movement,Maintain a tall neutral spine and steady breathing,FALSE
33,Inchworm,Inchworm.mp4,Inchworm_Thumbnail.png,exercise-videos/Inchworm/Inchworm.mp4,exercise-videos/Inchworm/Inchworm.txt,exercise-videos/Inchworm/Inchworm_Thumbnail.png,00:00:15,Beginner,2026-01-27 17:55:42,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Inchworm/Inchworm.mp4?se=2036-01-25T12%3A25%3A42Z&sp=r&sv=2026-02-06&sr=b&sig=Z1nADziQlf/rTrWhKQxAqdX4ocz2rCs9Nqa%2B663SnQI%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Inchworm/Inchworm_Thumbnail.png?se=2036-01-25T12%3A25%3A42Z&sp=r&sv=2026-02-06&sr=b&sig=WemW71x%2Bs%2BtvQOnSR6yT0IoDv22y4Ak/tDWn7jHX74Q%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Inchworm/Inchworm.txt?se=2036-01-25T12%3A35%3A12Z&sp=r&sv=2026-02-06&sr=b&sig=XNf3ylRIDD5CHxbbbQeuKaC7PH1TjJhI8mvNNqXgk4Y%3D,82c9eb09-090c-f111-90e2-0ee5bce07997,Inchworm: Improve hamstring flexibility and shoulder stability—tap to begin.,Supports balance and coordination during dynamic activities,Use a slow controlled tempo and brace your core,FALSE
34,Incline Push-Up,Incline_Push-Up.mp4,Incline_Push-Up_Thumbnail.png,exercise-videos/Incline_Push-Up/Incline_Push-Up.mp4,exercise-videos/Incline_Push-Up/Incline_Push-Up.txt,exercise-videos/Incline_Push-Up/Incline_Push-Up_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:55:43,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Incline_Push-Up/Incline_Push-Up.mp4?se=2036-01-25T12%3A25%3A43Z&sp=r&sv=2026-02-06&sr=b&sig=kh6zqGi16YjCga1DLLqBlOXvFbF1S973oN%2BubeUN47o%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Incline_Push-Up/Incline_Push-Up_Thumbnail.png?se=2036-01-25T12%3A25%3A43Z&sp=r&sv=2026-02-06&sr=b&sig=tnDBDkSMTsbSUWi4%2Bu6nIvmgEDEuUQ2vkiIv/n7AW%2Bo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Incline_Push-Up/Incline_Push-Up.txt?se=2036-01-25T12%3A35%3A12Z&sp=r&sv=2026-02-06&sr=b&sig=4UpqkAC1wQyASOY3yOIlCKc%2Bv3d0JGcSc7iZ1W1EL%2B8%3D,83c9eb09-090c-f111-90e2-0ee5bce07997,Incline Push-Ups: Build upper-body pushing strength with reduced load—tap to begin.,Builds upper body pressing strength with reduced load compared to standard push-ups,Keep shoulders packed and body in a straight line,FALSE
35,Jumping jacks,Jumping_jacks.mp4,Jumping_jacks_Thumbnail.png,exercise-videos/Jumping_jacks/Jumping_jacks.mp4,exercise-videos/Jumping_jacks/Jumping_jacks.txt,exercise-videos/Jumping_jacks/Jumping_jacks_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:55:48,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Jumping_jacks/Jumping_jacks.mp4?se=2036-01-25T12%3A25%3A47Z&sp=r&sv=2026-02-06&sr=b&sig=9g9CnjECx4NR/PbkatOWWHDCoN7VJVGMnNgppI/ZiX4%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Jumping_jacks/Jumping_jacks_Thumbnail.png?se=2036-01-25T12%3A25%3A47Z&sp=r&sv=2026-02-06&sr=b&sig=iquGV%2Bqf31SKe9GcXlbbfzldB/Ele4SrGnqHlIyPLYU%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Jumping_jacks/Jumping_jacks.txt?se=2036-01-25T12%3A35%3A11Z&sp=r&sv=2026-02-06&sr=b&sig=/fEmYY08lhO6OTLZ26iN1l/fZGBLZfceO4wFif7v/EE%3D,84c9eb09-090c-f111-90e2-0ee5bce07997,Jumping Jacks: Increase heart rate with full-body coordination—tap to begin.,Enhances muscular endurance and joint stability,Align neck with spine and exhale on exertion,FALSE
36,Leg Swings,Leg_Swings.mp4,Leg_Swings_Thumbnail.png,exercise-videos/Leg_Swings/Leg_Swings.mp4,exercise-videos/Leg_Swings/Leg_Swings.txt,exercise-videos/Leg_Swings/Leg_Swings_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:55:51,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Leg_Swings/Leg_Swings.mp4?se=2036-01-25T12%3A25%3A51Z&sp=r&sv=2026-02-06&sr=b&sig=H6Mm4Zt2dwtXOw%2B%2BTh19IYF3pTMhAKIpCRFCpdzMI%2Bs%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Leg_Swings/Leg_Swings_Thumbnail.png?se=2036-01-25T12%3A25%3A51Z&sp=r&sv=2026-02-06&sr=b&sig=ymbEyof8kEZj5pEwN877uPKPeu5GJZ1MWZKj9/8pMXo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Leg_Swings/Leg_Swings.txt?se=2036-01-25T12%3A35%3A11Z&sp=r&sv=2026-02-06&sr=b&sig=tKjdq0JT7cT1NgZztfPsuVoyAgud/tn/jayP6T%2B8eM4%3D,85c9eb09-090c-f111-90e2-0ee5bce07997,Leg Swings: Improve hip mobility and movement range—tap to begin.,Improves hip mobility and dynamic flexibility for gait and athletic movements,Brace core and keep hips square while swinging with controlled range,FALSE
37,Knee Push up,Knee_Push_up.mp4,Knee_Push_up_Thumbnail.png,exercise-videos/Knee_Push_up/Knee_Push_up.mp4,exercise-videos/Knee_Push_up/Knee_Push_up.txt,exercise-videos/Knee_Push_up/Knee_Push_up_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:55:53,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Knee_Push_up/Knee_Push_up.mp4?se=2036-01-25T12%3A25%3A52Z&sp=r&sv=2026-02-06&sr=b&sig=ySqxg/Q3tPkynzhjcsCLEEI09%2BF0rOqH/8M%2BnXbjbE0%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Knee_Push_up/Knee_Push_up_Thumbnail.png?se=2036-01-25T12%3A25%3A52Z&sp=r&sv=2026-02-06&sr=b&sig=thP2ljqu/gwug8rT59KRY/9BfB5vmcAWtWaM4vbrRac%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Knee_Push_up/Knee_Push_up.txt?se=2036-01-25T12%3A35%3A10Z&sp=r&sv=2026-02-06&sr=b&sig=vmzRvKddebsi7HtoIxpK7XI9xhmelYb63E/H3J7D1OI%3D,86c9eb09-090c-f111-90e2-0ee5bce07997,Knee Push Up: Develop chest and triceps strength with modified load—tap to begin.,Promotes blood flow and warms muscles before exercise,Maintain neutral spine and soft knees during movement,FALSE
38,Incline Mountain Climbers,Incline_Mountain_Climbers.mp4,Incline_Mountain_Climbers_Thumbnail.png,exercise-videos/Incline_Mountain_Climbers/Incline_Mountain_Climbers.mp4,exercise-videos/Incline_Mountain_Climbers/Incline_Mountain_Climbers.txt,exercise-videos/Incline_Mountain_Climbers/Incline_Mountain_Climbers_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:56:00,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Incline_Mountain_Climbers/Incline_Mountain_Climbers.mp4?se=2036-01-25T12%3A26%3A00Z&sp=r&sv=2026-02-06&sr=b&sig=eYmRzGes5d0Hoc%2BK76RfCD/UeAbFJHTCEA/pZgYzapc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Incline_Mountain_Climbers/Incline_Mountain_Climbers_Thumbnail.png?se=2036-01-25T12%3A26%3A00Z&sp=r&sv=2026-02-06&sr=b&sig=k95g/Sp99TcJIrpbyIZK0QC4l07Wbhwul%2BBBK%2B0lIZo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Incline_Mountain_Climbers/Incline_Mountain_Climbers.txt?se=2036-01-25T12%3A35%3A09Z&sp=r&sv=2026-02-06&sr=b&sig=KkL0omO6csIW3DEOQKuz2zsMy%2Bw1SIoZPhh24tV8U08%3D,87c9eb09-090c-f111-90e2-0ee5bce07997,Incline Mountain Climbers: Engage core and shoulders at a controlled tempo—tap to begin.,Develops core stability while challenging shoulder and hip coordination,Drive opposite knee toward chest while keeping hips level and core braced,FALSE
39,Lying Windshield Wipers Level-1,Lying_Windshield_Wipers_Level-1.mp4,Lying_Windshield_Wipers_Level-1_Thumbnail.png,exercise-videos/Lying_Windshield_Wipers_Level-1/Lying_Windshield_Wipers_Level-1.mp4,exercise-videos/Lying_Windshield_Wipers_Level-1/Lying_Windshield_Wipers_Level-1.txt,exercise-videos/Lying_Windshield_Wipers_Level-1/Lying_Windshield_Wipers_Level-1_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:56:04,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Lying_Windshield_Wipers_Level-1/Lying_Windshield_Wipers_Level-1.mp4?se=2036-01-25T12%3A26%3A03Z&sp=r&sv=2026-02-06&sr=b&sig=4Zmb6WB%2B3RWYMYLUN%2BN0Hwvgz59d0c3YW/A/Yc8cHVE%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Lying_Windshield_Wipers_Level-1/Lying_Windshield_Wipers_Level-1_Thumbnail.png?se=2036-01-25T12%3A26%3A03Z&sp=r&sv=2026-02-06&sr=b&sig=hsn9hiLXzi%2BHKP7e2i2TBi32qGc5Iw%2BvsQtaBtlZKaA%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Lying_Windshield_Wipers_Level-1/Lying_Windshield_Wipers_Level-1.txt?se=2036-01-25T12%3A35%3A09Z&sp=r&sv=2026-02-06&sr=b&sig=AWs2YU0QT%2BssLSyb1jp1hdc5PLqssiCM/bqunMnpZcw%3D,88c9eb09-090c-f111-90e2-0ee5bce07997,Lying Windshield Wipers Level-1: Improve trunk rotation control safely—tap to begin.,Supports proprioception and body awareness during controlled movements,Exhale on effort and inhale on reset to maintain rhythm and control,FALSE
40,Modified Butt Kicks,Modified_Butt_Kicks.mp4,Modified_Butt_Kicks_Thumbnail.png,exercise-videos/Modified_Butt_Kicks/Modified_Butt_Kicks.mp4,exercise-videos/Modified_Butt_Kicks/Modified_Butt_Kicks.txt,exercise-videos/Modified_Butt_Kicks/Modified_Butt_Kicks_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:56:07,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Modified_Butt_Kicks/Modified_Butt_Kicks.mp4?se=2036-01-25T12%3A26%3A07Z&sp=r&sv=2026-02-06&sr=b&sig=Vep%2B04IqriVCW9hnhEvIogfaIKltY4i7Dd22UhJufWo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Modified_Butt_Kicks/Modified_Butt_Kicks_Thumbnail.png?se=2036-01-25T12%3A26%3A07Z&sp=r&sv=2026-02-06&sr=b&sig=FISHlja8YaXQv769beQE825eN/bVCikrLekVjPqZ0E4%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Modified_Butt_Kicks/Modified_Butt_Kicks.txt?se=2036-01-25T12%3A35%3A08Z&sp=r&sv=2026-02-06&sr=b&sig=NXSBmzz92GqD/Mi9SwHsgAbCv4OdMocIy1ZtTli6Mwg%3D,89c9eb09-090c-f111-90e2-0ee5bce07997,Modified Butt Kicks: Activate hamstrings with low-impact cardio—tap to begin.,Aids recovery and reduces muscle stiffness after exercise,Align shoulders over wrists and maintain scapular stability throughout each rep,FALSE
41,Neck Tilts,Neck_Tilts.mp4,Neck_Tilts_Thumbnail.png,exercise-videos/Neck_Tilts/Neck_Tilts.mp4,exercise-videos/Neck_Tilts/Neck_Tilts.txt,exercise-videos/Neck_Tilts/Neck_Tilts_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:56:19,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Neck_Tilts/Neck_Tilts.mp4?se=2036-01-25T12%3A26%3A18Z&sp=r&sv=2026-02-06&sr=b&sig=MV%2BgkiK465T/gIjK%2Bxmep3St8IygZBxOFWaRMEc6HFo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Neck_Tilts/Neck_Tilts_Thumbnail.png?se=2036-01-25T12%3A26%3A18Z&sp=r&sv=2026-02-06&sr=b&sig=oP0QjlMzrAx7iaN0ZS9XelsNNrw%2BWhML9C3ldsb2st4%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Neck_Tilts/Neck_Tilts.txt?se=2036-01-25T12%3A35%3A07Z&sp=r&sv=2026-02-06&sr=b&sig=VyolMrDjfr6nwnJdSfFtC0rgy9hJpwNP8tx5I8wjrtU%3D,8ac9eb09-090c-f111-90e2-0ee5bce07997,Neck Tilts: Improve lateral neck mobility and reduce stiffness—tap to begin.,Promotes overall movement quality and functional mobility,Maintain neutral spine and steady breath,FALSE
42,Kneeling Hip Flexor Stretch,Kneeling_Hip_Flexor_Stretch.mp4,Kneeling_Hip_Flexor_Stretch_Thumbnail.png,exercise-videos/Kneeling_Hip_Flexor_Stretch/Kneeling_Hip_Flexor_Stretch.mp4,exercise-videos/Kneeling_Hip_Flexor_Stretch/Kneeling_Hip_Flexor_Stretch.txt,exercise-videos/Kneeling_Hip_Flexor_Stretch/Kneeling_Hip_Flexor_Stretch_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:56:05,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Kneeling_Hip_Flexor_Stretch/Kneeling_Hip_Flexor_Stretch.mp4?se=2036-01-25T12%3A26%3A03Z&sp=r&sv=2026-02-06&sr=b&sig=qe7S%2BrsfgeN6gLOVZoJsYoiQ1F8zzSdVdQRX98BkbIg%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Kneeling_Hip_Flexor_Stretch/Kneeling_Hip_Flexor_Stretch_Thumbnail.png?se=2036-01-25T12%3A26%3A03Z&sp=r&sv=2026-02-06&sr=b&sig=QQleaXxGWvQpuQtqScko3cFdql%2B11sMZK8WLFoiOcMo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Kneeling_Hip_Flexor_Stretch/Kneeling_Hip_Flexor_Stretch.txt?se=2036-01-25T12%3A35%3A08Z&sp=r&sv=2026-02-06&sr=b&sig=YZKHNAShkAjkoct7cL3xn/OyQvwrfnu5dOYvJA37N0Q%3D,8bc9eb09-090c-f111-90e2-0ee5bce07997,Kneeling Hip Flexor Stretch: Release tight hip flexors and improve stride mechanics—tap to begin.,Improves hip flexor flexibility and anterior hip mobility,Keep ribcage down and posteriorly tilt pelvis before pressing hips forward,FALSE
43,PLANK,PLANK.mp4,PLANK_Thumbnail.png,exercise-videos/PLANK/PLANK.mp4,exercise-videos/PLANK/PLANK.txt,exercise-videos/PLANK/PLANK_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:56:19,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/PLANK/PLANK.mp4?se=2036-01-25T12%3A26%3A19Z&sp=r&sv=2026-02-06&sr=b&sig=dPjpti2DExYzkynrrk6DyMZwclKtawNqtf5kTfELVIo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/PLANK/PLANK_Thumbnail.png?se=2036-01-25T12%3A26%3A19Z&sp=r&sv=2026-02-06&sr=b&sig=B7UjaFmxKOMskNx256lLtptCZfv8vpx02Ry3YW27Q5I%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/PLANK/PLANK.txt?se=2036-01-25T12%3A34%3A58Z&sp=r&sv=2026-02-06&sr=b&sig=YQehWtNa9wcyByqBYg8MO8zGTe8AQ4UWEQ1wCQy7oDI%3D,8cc9eb09-090c-f111-90e2-0ee5bce07997,Forearm Plank: Build deep core endurance and spinal stability—tap to begin.,Builds core endurance and spinal stability,Brace core and keep hips level with shoulders avoiding sagging lower back,FALSE
44,Plank Shoulder Taps,Plank_Shoulder_Taps.mp4,Plank_Shoulder_Taps_Thumbnail.png,exercise-videos/Plank_Shoulder_Taps/Plank_Shoulder_Taps.mp4,exercise-videos/Plank_Shoulder_Taps/Plank_Shoulder_Taps.txt,exercise-videos/Plank_Shoulder_Taps/Plank_Shoulder_Taps_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:56:24,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Plank_Shoulder_Taps/Plank_Shoulder_Taps.mp4?se=2036-01-25T12%3A26%3A23Z&sp=r&sv=2026-02-06&sr=b&sig=InkyOV7M8k1Rfr06aRXT8Ez7coii3GQuVr3cZfwoufE%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Plank_Shoulder_Taps/Plank_Shoulder_Taps_Thumbnail.png?se=2036-01-25T12%3A26%3A23Z&sp=r&sv=2026-02-06&sr=b&sig=b0LPzeGuVyLRo4Qu%2B9VXm8YzhetiRHsY6e2Zr/TabDk%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Plank_Shoulder_Taps/Plank_Shoulder_Taps.txt?se=2036-01-25T12%3A34%3A57Z&sp=r&sv=2026-02-06&sr=b&sig=LsYH0yYzaJxfKmL60jtaLqsV4aYh0TwmGEEHNn4y210%3D,8dc9eb09-090c-f111-90e2-0ee5bce07997,Plank Shoulder Taps: Improve anti-rotation core strength and shoulder control—tap to begin.,Supports joint range of motion and functional strength,Maintain neutral spine and controlled movement,FALSE
45,Prone Snow Angels,Prone_Snow_Angels.mp4,Prone_Snow_Angels_Thumbnail.png,exercise-videos/Prone_Snow_Angels/Prone_Snow_Angels.mp4,exercise-videos/Prone_Snow_Angels/Prone_Snow_Angels.txt,exercise-videos/Prone_Snow_Angels/Prone_Snow_Angels_Thumbnail.png,00:00:19,Beginner,2026-01-27 17:56:26,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Prone_Snow_Angels/Prone_Snow_Angels.mp4?se=2036-01-25T12%3A26%3A26Z&sp=r&sv=2026-02-06&sr=b&sig=0txpzkydEvUWnDJaz/nudVQIa8K9r2XxfC7XV38tEB4%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Prone_Snow_Angels/Prone_Snow_Angels_Thumbnail.png?se=2036-01-25T12%3A26%3A26Z&sp=r&sv=2026-02-06&sr=b&sig=EC6WwGMvGGv1hQTbrHlcOymt6DFlU7WvIGMvE%2BRk3O4%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Prone_Snow_Angels/Prone_Snow_Angels.txt?se=2036-01-25T12%3A34%3A57Z&sp=r&sv=2026-02-06&sr=b&sig=78Cx2DJU8/cfWB3s6%2BLDlUfSnc2q2/7GklFZ6vIb7AE%3D,8ec9eb09-090c-f111-90e2-0ee5bce07997,Reverse Snow Angels (Prone): Strengthen rear shoulders and postural muscles—tap to begin.,Enhances posterior shoulder mobility and upper back activation,Keep neck neutral and glide shoulder blades together without shrugging,FALSE
46,Puppy Pose,Puppy_Pose.mp4,Puppy_Pose_Thumbnail.png,exercise-videos/Puppy_Pose/Puppy_Pose.mp4,exercise-videos/Puppy_Pose/Puppy_Pose.txt,exercise-videos/Puppy_Pose/Puppy_Pose_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:56:28,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Puppy_Pose/Puppy_Pose.mp4?se=2036-01-25T12%3A26%3A28Z&sp=r&sv=2026-02-06&sr=b&sig=j5mZw5pyVtJ%2B6xhiNzUv4HFg0IUSVTY0Nuf59ElvtMI%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Puppy_Pose/Puppy_Pose_Thumbnail.png?se=2036-01-25T12%3A26%3A28Z&sp=r&sv=2026-02-06&sr=b&sig=NKEc3UrIczQi7KxmgoYMzZZelkTmcL7A3bzgF8qgC60%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Puppy_Pose/Puppy_Pose.txt?se=2036-01-25T12%3A34%3A56Z&sp=r&sv=2026-02-06&sr=b&sig=/KCv/4k5953%2B2jWVcLXJPmOMfxPnm2dW5c89mu0a5wI%3D,8fc9eb09-090c-f111-90e2-0ee5bce07997,Puppy Pose: Lengthen the spine and open the shoulders—tap to begin.,Opens the chest and gently mobilizes the thoracic spine,Keep hips over knees and lengthen spine while inhaling and exhaling slowly,FALSE
47,Seated Ankle Circles,Seated_Ankle_Circles.mp4,Seated_Ankle_Circles_Thumbnail.png,exercise-videos/Seated_Ankle_Circles/Seated_Ankle_Circles.mp4,exercise-videos/Seated_Ankle_Circles/Seated_Ankle_Circles.txt,exercise-videos/Seated_Ankle_Circles/Seated_Ankle_Circles_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:58:03,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Ankle_Circles/Seated_Ankle_Circles.mp4?se=2036-01-25T12%3A28%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=AayBD5UcQ7rSQz%2BxGziUqny3heaAKRZuPAmTW2TZmRU%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Ankle_Circles/Seated_Ankle_Circles_Thumbnail.png?se=2036-01-25T12%3A28%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=7CXlzDoUjZmFuxieCFlYq6InwJc2V26AXuIKSCzMPmg%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Seated_Ankle_Circles/Seated_Ankle_Circles.txt?se=2036-01-25T12%3A34%3A55Z&sp=r&sv=2026-02-06&sr=b&sig=dXPutQ9PxrHxyRQAVnI4iqLmGdr%2B9hkVBD7R0V4xIYo%3D,90c9eb09-090c-f111-90e2-0ee5bce07997,Seated Ankle Circles: Improve ankle mobility and joint control—tap to begin.,Improves ankle mobility and proprioception,Sit tall stabilize thigh and circle only the ankle with controlled movement,FALSE
48,Russian Twist,Russian_Twist.mp4,Russian_Twist_Thumbnail.png,exercise-videos/Russian_Twist/Russian_Twist.mp4,exercise-videos/Russian_Twist/Russian_Twist.txt,exercise-videos/Russian_Twist/Russian_Twist_Thumbnail.png,00:00:15,Beginner,2026-01-27 17:58:07,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Russian_Twist/Russian_Twist.mp4?se=2036-01-25T12%3A28%3A06Z&sp=r&sv=2026-02-06&sr=b&sig=5NOXo62twvyCaXlR8%2BtTgeYjl7t2rL7c%2Bnl54MXCyX8%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Russian_Twist/Russian_Twist_Thumbnail.png?se=2036-01-25T12%3A28%3A06Z&sp=r&sv=2026-02-06&sr=b&sig=sFLkKvVkb4BLGLb5rn%2B/Q8Cx/KEkOWKA0Kf60qWCclw%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Russian_Twist/Russian_Twist.txt?se=2036-01-25T12%3A34%3A55Z&sp=r&sv=2026-02-06&sr=b&sig=/EDqWrLi0Bnm3/tFqgsrjuE2W2hBrGBocrcmujfwB44%3D,91c9eb09-090c-f111-90e2-0ee5bce07997,Russian Twists: Strengthen obliques with controlled trunk rotation—tap to begin.,Strengthens obliques and rotational core control,Keep chest lifted brace core rotate from torso and exhale on each twist,FALSE
